timestamps,property_id,latitude,longitude,bedroom_number,bathroom_number,price_per_unit,living_space,land_space,pred_price,price
2025-07-24 03:58:53.900004864,15953873,34.955517,-120.4161,3.0,3.0,236.0,1690.0,2178.0,769926.18,399000.0
2025-07-24 05:56:49.423207775,4259198,41.608364,-87.59249,3.0,1.0,56.0,1153.0,5000.0,84146.99,65000.0
2025-07-24 07:54:44.946410687,2097530858,41.93265,-87.67005,2.0,2.0,,0.0,,380260.0,360000.0
2025-07-24 09:52:40.469613599,2071719130,35.682613,-95.368965,4.0,3.0,193.0,2710.0,15.0,514806.63,524900.0
2025-07-24 11:50:35.992816511,2077604728,33.038864,-96.422424,3.0,5.0,186.0,2463.0,5662.8,462989.42,459900.0
2025-07-24 13:48:31.516019422,318231170,33.75016,-111.77147,4.0,4.0,437.0,3655.0,1.0182,1475808.85,1600000.0
2025-07-24 15:46:27.039222334,28720051,30.238264,-95.139694,7.0,6.0,152.0,3663.0,0.7071,594112.49,560000.0
2025-07-24 17:44:22.562425246,2070457362,,,4.0,3.0,222.0,2815.0,2.691,626421.84,624990.0
2025-07-24 19:42:18.085628158,53907229,45.509624,-122.63506,3.0,2.0,337.0,2356.0,4791.6,778375.98,795500.0
2025-07-24 21:40:13.608831069,22009975,35.539574,-97.540344,3.0,3.0,277.0,2148.0,10149.48,586275.6,595000.0
2025-07-24 23:38:09.132033981,2076603426,41.51435,-90.48903,,,,,0.92,65082.6,14000.0
2025-07-25 01:36:04.655236893,333542963,29.396748,-98.71221,4.0,2.0,193.0,1892.0,5227.2,361675.71,366832.0
2025-07-25 03:34:00.178439805,12703517,41.147488,-112.03256,3.0,1.0,332.0,1008.0,5662.8,344196.0,335000.0
2025-07-25 05:31:55.701642716,15581502,37.476917,-122.16798,5.0,,638.0,2114.0,4839.516,1374114.8,1350000.0
2025-07-25 07:29:51.224845628,2074529751,38.038944,-107.29939,,,,,0.97,63892.0,55000.0
2025-07-25 09:27:46.748048540,304051022,33.08821,-96.727646,4.0,3.0,203.0,2514.0,6098.4,507743.2,511990.0
2025-07-25 11:25:42.271251452,122733173,30.43252,-93.959785,3.0,2.0,95.0,1240.0,7492.32,117208.99,118000.0
2025-07-25 13:23:37.794454363,2066400328,29.796911,-95.474075,3.0,4.0,245.0,2269.0,2827.0,558111.59,556000.0
2025-07-25 15:21:33.317657275,126241450,30.2675,-95.55711,5.0,7.0,228.0,4655.0,0.3803,1081319.81,1064490.0
2025-07-25 17:19:28.840860187,2067464686,40.36962,-122.19955,,0.0,,,0.32,96892.0,18000.0
2025-07-25 19:17:24.364063099,112375276,34.529568,-112.42639,,,,,0.84,213066.52,256000.0
2025-07-25 21:15:19.887266010,2107073813,46.9707,-123.3005,,,,0.0,2.9,128285.0,99000.0
2025-07-25 23:13:15.410468922,62704070,36.285194,-116.05174,2.0,1.0,483.0,672.0,3.53,334109.0,325000.0
2025-07-26 01:11:10.933671834,2067738498,,,,,,,5.0,127658.5,114500.0
2025-07-26 03:09:06.456874745,325602715,35.299988,-119.13516,4.0,3.0,223.0,2546.0,10454.0,571420.31,569900.0
2025-07-26 05:07:01.980077657,331027,34.795574,-92.44098,4.0,3.0,138.0,2600.0,0.35,362746.9,359900.0
2025-07-26 07:04:57.503280569,77330549,37.72991,-97.37138,3.0,2.0,0.0,1647.0,0.29,48920.99,0.0
2025-07-26 09:02:53.026483481,3846940,41.90189,-87.62565,1.0,1.0,415.0,1000.0,,406268.0,415000.0
2025-07-26 11:00:48.549686392,2068469188,35.22967,-97.58954,4.0,2.0,178.0,2440.0,8050.0,425017.8,434990.0
2025-07-26 12:58:44.072889304,20936023,33.976757,-118.30352,3.0,2.0,532.0,1408.0,4681.0,756019.94,750000.0
2025-07-26 14:56:39.596092216,75570394,39.026054,-94.8692,3.0,3.0,167.0,1756.0,9995.0,299579.38,295000.0
2025-07-26 16:54:35.119295128,2065447779,19.553743,-154.894,,,,,0.2813,259601.0,22500.0
2025-07-26 18:52:30.642498039,2066515147,35.45867,-96.18081,,,,,40.0,229469.92,189000.0
2025-07-26 20:50:26.165700951,2067070080,,,4.0,3.0,210.0,2450.0,1.0,505460.48,514500.0
2025-07-26 22:48:21.688903863,2067462881,38.893543,-94.760475,4.0,3.0,195.0,2552.0,,498940.15,500000.0
2025-07-27 00:46:17.212106775,119799930,44.30978,-104.310776,3.0,3.0,1000.0,1400.0,36.5,1602127.14,1400000.0
2025-07-27 02:44:12.735309686,72335234,43.58184,-116.57837,2.0,1.0,285.0,1068.0,6534.0,307076.59,305000.0
2025-07-27 04:42:08.258512598,13165012,39.594975,-104.99729,4.0,3.0,221.0,2484.0,0.356,550391.88,550000.0
2025-07-27 06:40:03.781715510,2066407446,33.3092,-117.0051,,0.0,,,93.65,1399558.0,1576000.0
2025-07-27 08:37:59.304918422,53379164,36.00362,-115.09497,3.0,2.0,283.0,1198.0,,331467.46,339900.0
2025-07-27 10:35:54.828121333,2071548843,32.723465,-96.036385,,,,,5.44,160979.2,119680.0
2025-07-27 12:33:50.351324245,65066749,29.588821,-98.70193,4.0,4.0,218.0,2721.0,1.013,596083.74,595000.0
2025-07-27 14:31:45.874527157,113180434,37.582424,-108.170105,5.0,8.0,2669.0,2154.0,36.94,5528267.64,5750000.0
2025-07-27 16:29:41.397730068,109159086,44.446575,-121.29544,2.0,2.0,381.0,1296.0,1.01,499485.46,494000.0
2025-07-27 18:27:36.920932980,318401648,40.672688,-122.33159,,0.0,,,1.16,114595.0,29900.0
2025-07-27 20:25:32.444135892,108284924,34.257854,-111.279274,3.0,4.0,422.0,2839.0,0.86,1184347.56,1200000.0
2025-07-27 22:23:27.967338804,316316514,38.832542,-94.46497,4.0,4.0,271.0,3444.0,0.4174,921462.98,936450.0
2025-07-28 00:21:23.490541715,18446815,37.74565,-121.95404,4.0,2.0,821.0,1795.0,6969.6,1509128.14,1475000.0
2025-07-28 02:19:19.013744627,2772058,38.625874,-90.35451,2.0,1.0,198.0,956.0,3092.76,191562.0,189900.0
2025-07-28 04:17:14.536947539,112228248,31.634571,-93.69429,3.0,2.0,121.0,1568.0,1.29,193974.0,189900.0
2025-07-28 06:15:10.060150451,2076839067,38.860855,-92.367294,,,,,1.13,133995.0,160000.0
2025-07-28 08:13:05.583353362,35731727,35.029633,-91.93294,3.0,2.0,20.0,1216.0,,39108.0,25000.0
2025-07-28 10:11:01.106556274,2098307626,40.06674,-106.09861,,,,,10018.8,783843.3,32000.0
2025-07-28 12:08:56.629759186,18131310,33.823006,-116.4634,3.0,2.0,339.0,1546.0,8276.0,534105.22,525000.0
2025-07-28 14:06:52.152962098,22189519,36.077435,-95.90231,3.0,2.0,105.0,2130.0,0.261,227276.99,225000.0
2025-07-28 16:04:47.676165009,26422017,29.455542,-98.66298,3.0,3.0,141.0,2443.0,7492.32,345722.61,344900.0
2025-07-28 18:02:43.199367921,54951653,33.723866,-116.97375,2.0,2.0,85.0,1000.0,,177719.75,85000.0
2025-07-28 20:00:38.722570833,2067339806,,,4.0,3.0,184.0,2664.0,5227.2,493782.54,491084.0
2025-07-28 21:58:34.245773745,2069121555,30.459997,-90.22734,3.0,3.0,165.0,2243.0,,369123.56,370990.0
2025-07-28 23:56:29.768976656,2071230148,29.592028,-98.96317,,,,,0.728,107516.18,78000.0
2025-07-29 01:54:25.292179568,8317783,33.63918,-112.43642,,,,,2613.6,562994.78,246000.0
2025-07-29 03:52:20.815382480,121869661,38.886925,-104.6973,3.0,3.0,233.0,1838.0,3362.832,746865.2,430000.0
2025-07-29 05:50:16.338585392,25940693,38.45894,-121.35724,3.0,2.0,409.0,1330.0,4500.0,556216.5,545000.0
2025-07-29 07:48:11.861788303,239577469,41.461704,-96.45958,,,,,0.62,161841.49,215000.0
2025-07-29 09:46:07.384991215,2102497844,,,,0.0,,,0.6198,141665.0,160000.0
2025-07-29 11:44:02.908194127,2071997109,43.44123,-111.900314,,,,,1.934,159282.84,150000.0
2025-07-29 13:41:58.431397038,308881268,32.928097,-97.51978,4.0,2.0,143.0,2084.0,6403.32,301734.57,299995.0
2025-07-29 15:39:53.954599950,26517337,28.9549,-95.281334,3.0,3.0,462.0,1837.0,5662.8,827981.02,849000.0
2025-07-29 17:37:49.477802862,244246535,40.637455,-111.265,3.0,3.0,466.0,2574.0,0.98,1128948.51,1200000.0
2025-07-29 19:35:45.001005774,3729123,41.92933,-87.66516,3.0,4.0,,0.0,1446.0,923843.0,1100000.0
2025-07-29 21:33:40.524208685,49481497,34.600006,-98.407776,,,,,,47773.38,5000.0
2025-07-29 23:31:36.047411597,228275977,29.913982,-96.12527,,0.0,,,6.339,560332.2,398000.0
2025-07-30 01:29:31.570614509,121550318,36.89136,-104.45301,3.0,2.0,157.0,1200.0,9750.0,216046.95,189500.0
2025-07-30 03:27:27.093817421,72549301,38.02461,-121.9027,4.0,3.0,372.0,1716.0,4356.0,636033.56,639000.0
2025-07-30 05:25:22.617020332,2064156099,45.622116,-122.371826,,,,,10.4,775456.99,1184000.0
2025-07-30 07:23:18.140223244,69071360,41.789715,-87.94039,5.0,6.0,413.0,4177.0,7257.096,1646530.9,1729000.0
2025-07-30 09:21:13.663426156,2068400731,33.3573,-96.55752,4.0,3.0,190.0,2613.0,6098.4,502722.12,497405.0
2025-07-30 11:19:09.186629068,224839051,30.505033,-98.22454,0.0,0.0,,,3.33,249116.78,275000.0
2025-07-30 13:17:04.709831979,2068406145,59.23031,-135.44351,,,,,3.36,185967.4,50000.0
2025-07-30 15:15:00.233034891,109159688,44.408157,-121.245384,3.0,2.0,339.0,1620.0,6.02,552717.0,549900.0
2025-07-30 17:12:55.756237803,2068028589,,,,,,,,89107.9,99000.0
2025-07-30 19:10:51.279440715,84804410,39.79855,-89.084656,4.0,3.0,91.0,2412.0,4.03,224691.98,219900.0
2025-07-30 21:08:46.802643626,2064217809,37.5198,-122.0536,4.0,4.0,665.0,2422.0,,1629592.05,1610880.0
2025-07-30 23:06:42.325846538,2089291117,39.80205,-104.77628,,,,,147.0,21832570.32,32030085.0
2025-07-31 01:04:37.849049450,15267591,38.119263,-121.278145,3.0,2.0,350.0,1314.0,0.2645,466109.88,460000.0
2025-07-31 03:02:33.372252362,67903130,35.200436,-106.73082,4.0,2.0,182.0,1811.0,6098.4,327942.1,330000.0
2025-07-31 05:00:28.895455273,2072126712,33.635075,-117.22529,4.0,2.0,239.0,1876.0,7841.0,465442.96,449888.0
2025-07-31 06:58:24.418658185,110488359,39.792828,-94.84555,2.0,1.0,110.0,768.0,7405.0,83997.5,84900.0
2025-07-31 08:56:19.941861097,82819688,33.61857,-112.45635,3.0,2.0,212.0,2706.0,0.254,574686.93,574900.0
2025-07-31 10:54:15.465064008,249420514,35.11757,-106.26508,,,,,2.15,75722.84,81500.0
2025-07-31 12:52:10.988266920,2097271514,30.417215,-95.00194,,0.0,,,81.1984,834472.12,995000.0
2025-07-31 14:50:06.511469832,299624568,30.23916,-99.40501,,0.0,3333.0,300.0,100.0,1686550.24,1000000.0
2025-07-31 16:48:02.034672744,16352452,34.26215,-119.20488,4.0,2.0,507.0,1536.0,6098.0,779506.86,779000.0
2025-07-31 18:45:57.557875655,2066504274,31.88148,-111.00389,2.0,3.0,220.0,2357.0,,514265.49,519900.0
2025-07-31 20:43:53.081078567,203234422,35.73434,-105.92385,3.0,4.0,780.0,3780.0,6.2737,2850713.8,2950000.0
2025-07-31 22:41:48.604281479,51039,61.10483,-149.83575,5.0,4.0,192.0,3628.0,0.2531,734067.4,700000.0
2025-08-01 00:39:44.127484391,2067884069,,,,,,0.0,1.32,404440.4,390000.0
2025-08-01 02:37:39.650687302,29023781,32.727974,-97.49211,3.0,2.0,180.0,1432.0,0.257,255577.69,259000.0
2025-08-01 04:35:35.173890214,228279511,29.781788,-96.29894,3.0,3.0,279.0,3134.0,20.0,865004.51,875000.0
2025-08-01 06:33:30.697093126,112426854,38.962563,-122.74337,,,,,7405.2,444728.31,29888.0
2025-08-01 08:31:26.220296038,123455278,39.35473,-104.820564,4.0,2.0,346.0,1740.0,8005.0,596878.42,603714.0
2025-08-01 10:29:21.743498949,18607545,38.637054,-120.93105,3.0,2.0,363.0,1584.0,1.0,574659.0,575000.0
2025-08-01 12:27:17.266701861,2067461987,39.429993,-121.48831,,,,,10.52,383875.0,80000.0
2025-08-01 14:25:12.789904773,335697522,32.94608,-96.4538,3.0,4.0,293.0,2352.0,7440.048,684561.0,689138.0
2025-08-01 16:23:08.313107685,250303814,39.580696,-120.87467,3.0,2.0,261.0,3064.0,140.0,1082103.02,799999.0
2025-08-01 18:21:03.836310596,48468061,44.023975,-123.13861,3.0,3.0,277.0,2432.0,0.33,653391.28,675000.0
2025-08-01 20:18:59.359513508,2065511227,44.080482,-121.31535,3.0,3.0,476.0,2149.0,6808.0,997989.18,1025000.0
2025-08-01 22:16:54.882716420,191814221,35.39662,-113.843254,,0.0,,,8276.0,111897.82,12900.0
2025-08-02 00:14:50.405919331,110923280,30.329718,-90.83487,4.0,3.0,179.0,2362.0,2.0,418640.82,425000.0
2025-08-02 02:12:45.929122243,194558340,40.472897,-92.179115,2.0,2.0,88.0,2808.0,0.281,238060.89,249000.0
2025-08-02 04:10:41.452325155,2071494240,38.0549,-121.3972,4.0,3.0,239.0,2713.0,,658901.88,648990.0
2025-08-02 06:08:36.975528067,64426405,43.94752,-122.81341,3.0,2.0,449.0,1890.0,34.68,827661.73,850000.0
2025-08-02 08:06:32.498730978,70562117,32.72314,-97.41557,2.0,3.0,223.0,1603.0,1132.56,361362.88,359000.0
2025-08-02 10:04:28.021933890,79877865,36.07156,-114.95361,4.0,8.0,285.0,6441.0,0.85,1742816.8,1839900.0
2025-08-02 12:02:23.545136802,2064331095,44.006874,-116.922195,,,,,0.45,238454.99,320000.0
2025-08-02 14:00:19.068339714,2067071829,,,4.0,4.0,192.0,2286.0,5357.88,447962.56,439105.0
2025-08-02 15:58:14.591542625,4105272,41.661686,-87.795944,3.0,1.0,215.0,1366.0,0.2955,286160.0,295000.0
2025-08-02 17:56:10.114745537,2064297764,,,,,,,39.93,348139.92,400000.0
2025-08-02 19:54:05.637948449,2066582580,47.642162,-117.17888,5.0,3.0,260.0,2365.0,8515.0,636485.03,616600.0
2025-08-02 21:52:01.161151361,18086226,33.71387,-116.388016,4.0,4.0,955.0,3460.0,0.74,4010720.0,3305000.0
2025-08-02 23:49:56.684354272,96486768,30.968868,-97.5134,3.0,2.0,260.0,2204.0,0.4986,572405.26,574950.0
2025-08-03 01:47:52.207557184,176564758,45.51519,-122.50893,5.0,3.0,254.0,1928.0,,494593.62,489900.0
2025-08-03 03:45:47.730760096,2065444867,35.09017,-118.42454,,,,,2.08,70653.74,38900.0
2025-08-03 05:43:43.253963008,26497308,29.03999,-95.57278,2.0,1.0,123.0,1110.0,10497.96,148959.96,137500.0
2025-08-03 07:41:38.777165919,18085858,33.711567,-116.39536,3.0,2.0,353.0,1554.0,1742.0,555752.9,549000.0
2025-08-03 09:39:34.300368831,116186130,29.423124,-98.75641,3.0,2.0,167.0,1524.0,5401.44,311520.42,254900.0
2025-08-03 11:37:29.823571743,2065762463,41.274937,-105.90099,0.0,0.0,,,41.0,235843.12,92000.0
2025-08-03 13:35:25.346774655,4316651,41.547485,-87.60473,4.0,2.0,219.0,775.0,6050.0,178292.99,169900.0
2025-08-03 15:33:20.869977566,2084965271,29.527462,-95.39514,4.0,3.0,202.0,2593.0,,523857.39,523990.0
2025-08-03 17:31:16.393180478,7646994,33.403847,-111.785645,3.0,2.0,385.0,1272.0,7056.72,498650.74,490000.0
2025-08-03 19:29:11.916383390,7355822,35.19651,-111.66018,,,256.0,4097.0,,1056105.95,1050000.0
2025-08-03 21:27:07.439586301,2103811707,35.12767,-117.96839,,,,,10454.0,540098.25,42000.0
2025-08-03 23:25:02.962789213,20284924,34.715748,-118.154396,5.0,3.0,240.0,1867.0,9459.0,452613.3,449000.0
2025-08-04 01:22:58.485992125,2083983010,40.51977,-93.01978,,0.0,,,9147.0,178566.6,109000.0
2025-08-04 03:20:54.009195037,82884583,38.550358,-121.46875,2.0,2.0,461.0,1387.0,980.1,645068.69,639500.0
2025-08-04 05:18:49.532397948,2074299638,,,,0.0,,,2.29,83851.0,30000.0
2025-08-04 07:16:45.055600860,87311893,35.564747,-100.95441,3.0,1.75,79.0,1638.0,7840.0,128737.99,129900.0
2025-08-04 09:14:40.578803772,2064177632,29.619225,-97.963066,4.0,3.0,141.0,2410.0,,360823.5,341995.0
2025-08-04 11:12:36.102006684,13012760,39.74593,-104.765854,3.0,2.0,358.0,1172.0,6000.0,1687447.4,420000.0
2025-08-04 13:10:31.625209595,84870726,37.754562,-89.02776,3.0,3.0,103.0,2325.0,0.32,238614.9,239900.0
2025-08-04 15:08:27.148412507,2068797168,41.6169,-88.4271,4.0,3.0,140.0,2907.0,,413223.62,408990.0
2025-08-04 17:06:22.671615419,149085734,29.956852,-90.13087,,,55.0,3600.0,,223749.9,199500.0
2025-08-04 19:04:18.194818331,2083704619,32.491985,-93.87237,,,,,0.406,124709.0,35000.0
2025-08-04 21:02:13.718021242,2070258939,35.66091,-97.419426,2.0,2.0,205.0,1246.0,2783.484,277908.65,256500.0
2025-08-04 23:00:09.241224154,2078886288,29.979872,-95.65025,4.0,4.0,188.0,3624.0,,681610.96,681990.0
2025-08-05 00:58:04.764427066,2081231095,39.9925,-104.7437,4.0,3.0,263.0,2138.0,,564485.3,562900.0
2025-08-05 02:56:00.287629978,18646526,36.954033,-119.7237,6.0,5.0,400.0,4743.0,2.03,1877487.0,1899000.0
2025-08-05 04:53:55.810832889,2071010089,45.142384,-113.902374,,,,,1.855,141674.99,95000.0
2025-08-05 06:51:51.334035801,2065508219,41.907284,-87.69696,3.0,3.0,261.0,2700.0,,699639.65,705000.0
2025-08-05 08:49:46.857238713,299973988,19.408594,-154.923,,,,,8387.0,774983.34,49500.0
2025-08-05 10:47:42.380441624,2069047494,35.636196,-94.39154,,,,,53.03,318492.94,295000.0
2025-08-05 12:45:37.903644536,2069456552,32.86825,-112.11957,,,,,1.5,124503.8,35000.0
2025-08-05 14:43:33.426847448,11966250,41.205845,-111.97286,3.0,1.0,238.0,1404.0,4356.0,335073.97,335000.0
2025-08-05 16:41:28.950050360,2498284,39.248085,-94.6707,3.0,3.0,136.0,1836.0,9148.0,259052.85,250000.0
2025-08-05 18:39:24.473253271,19812619,37.269382,-121.7698,5.0,6.0,888.0,8199.0,0.5807,5920232.52,7288000.0
2025-08-05 20:37:19.996456183,7180449,36.058426,-114.99657,2.0,1.0,283.0,900.0,7405.0,266782.0,254900.0
2025-08-05 22:35:15.519659095,49305880,47.158188,-122.14948,4.0,3.0,325.0,1814.0,0.3924,593007.9,589900.0
2025-08-06 00:33:11.042862007,2072636548,,,3.0,2.0,2765.0,1808.0,7840.8,4116276.22,5000000.0
2025-08-06 02:31:06.566064918,2080581737,41.876827,-87.65835,2.0,1.0,262.0,1030.0,,277140.26,269900.0
2025-08-06 04:29:02.089267830,20297251,34.69578,-118.12363,3.0,2.0,337.0,1096.0,6969.6,378888.0,369900.0
2025-08-06 06:26:57.612470742,65480154,39.42854,-107.249214,4.0,4.0,630.0,2609.0,0.57,1606333.93,1645000.0
2025-08-06 08:24:53.135673654,6621531,40.80555,-96.66154,2.0,1.0,208.0,720.0,6098.4,171082.0,150000.0
2025-08-06 10:22:48.658876565,235389559,36.23381,-91.71203,,,,,0.37,1288.0,850.0
2025-08-06 12:20:44.182079477,48370686,42.42686,-123.027824,3.0,2.0,264.0,1323.0,0.37,357951.36,349749.0
2025-08-06 14:18:39.705282389,2067686842,29.973951,-99.12892,,0.0,,,0.52,147714.05,99000.0
2025-08-06 16:16:35.228485301,21544057,34.09649,-117.912926,3.0,2.0,651.0,1221.0,6424.0,831277.0,795000.0
2025-08-06 18:14:30.751688212,2717665,38.702854,-90.46993,3.0,3.0,181.0,1908.0,9147.6,350449.04,345900.0
2025-08-06 20:12:26.274891124,2067699853,,,2.0,3.0,236.0,1500.0,3088.94,359884.2,354170.0
2025-08-06 22:10:21.798094036,2083689236,,,,,,,6.35,1467399.18,1994900.0
2025-08-07 00:08:17.321296948,2064260630,,,2.0,2.0,135.0,1140.0,1742.4,224596.98,154900.0
2025-08-07 02:06:12.844499859,2067413436,,,,,,,0.3444,78906.94,81000.0
2025-08-07 04:04:08.367702771,7021561,36.20721,-115.02935,3.0,2.0,218.0,1690.0,5227.0,373267.5,369900.0
2025-08-07 06:02:03.890905683,2066775573,33.831135,-112.11315,4.0,4.0,361.0,2390.0,1.193,893890.76,865000.0
2025-08-07 07:59:59.414108594,2080253113,41.33305,-111.99916,4.0,3.0,243.0,4000.0,,948716.88,974900.0
2025-08-07 09:57:54.937311506,2067913308,38.84833,-94.41589,5.0,3.0,210.0,2513.0,9252.99,523336.45,529900.0
2025-08-07 11:55:50.460514418,251410604,32.463608,-92.087845,,,,,2716.0,92807.5,45000.0
2025-08-07 13:53:45.983717330,91560698,46.546703,-124.055016,3.0,2.0,269.0,1296.0,10018.8,357872.45,349900.0
2025-08-07 15:51:41.506920241,2064434581,,,3.0,2.0,344.0,1509.0,5864.0,513132.09,519900.0
2025-08-07 17:49:37.030123153,105591480,38.999695,-87.741165,2.0,2.0,56.0,2444.0,8450.0,145566.99,137000.0
2025-08-07 19:47:32.553326065,2064296324,,,,0.0,,,0.7942,612494.99,1050000.0
2025-08-07 21:45:28.076528977,25309511,33.76808,-118.041504,4.0,3.0,625.0,1759.0,7930.0,1143631.35,1100000.0
2025-08-07 23:43:23.599731888,51356568,32.48245,-93.79186,3.0,1.0,67.0,1030.0,6969.6,86686.58,70000.0
2025-08-08 01:41:19.122934800,2067472756,29.292114,-94.789375,4.0,3.0,382.0,2223.0,8400.0,854550.26,850000.0
2025-08-08 03:39:14.646137712,77284799,39.183376,-96.58434,4.0,3.0,135.0,2955.0,8276.4,400284.8,399900.0
2025-08-08 05:37:10.169340624,337488519,33.216537,-111.51747,4.0,2.0,230.0,1810.0,1881.0,415975.45,418090.0
2025-08-08 07:35:05.692543535,2066823229,44.069622,-122.98181,5.0,3.0,199.0,2535.0,,518952.55,504740.0
2025-08-08 09:33:01.215746447,112430146,38.821938,-122.72397,,,,,5511.0,518982.21,27000.0
2025-08-08 11:30:56.738949359,87805684,39.391956,-104.82341,4.0,4.0,197.0,3679.0,0.26,753276.61,727950.0
2025-08-08 13:28:52.262152271,51509791,32.029964,-106.38738,3.0,2.0,137.0,2000.0,2.0,281763.36,275000.0
2025-08-08 15:26:47.785355182,124397774,37.764046,-122.43276,2.0,1.0,,0.0,7252.74,1003147.28,1195000.0
2025-08-08 17:24:43.308558094,308888678,32.042084,-102.174126,4.0,3.0,224.0,2663.0,9626.76,592657.29,599000.0
2025-08-08 19:22:38.831761006,2066985071,,,,,,,10079.784,41618.0,35000.0
2025-08-08 21:20:34.354963918,95430171,38.48409,-120.5175,,,,,1.35,244225.0,94500.0
2025-08-08 23:18:29.878166829,20959253,33.939877,-118.26028,3.0,1.0,456.0,1259.0,5201.0,564296.94,575000.0
2025-08-09 01:16:25.401369741,2098413657,41.762405,-87.56546,5.0,2.0,,,3750.0,254859.6,229500.0
2025-08-09 03:14:20.924572653,294828634,36.917263,-104.424675,,0.0,,,0.2828,69370.47,64000.0
2025-08-09 05:12:16.447775564,8598935,32.334644,-111.224014,3.0,2.0,190.0,1178.0,1.25,244420.69,224900.0
2025-08-09 07:10:11.970978476,2069928123,34.757477,-118.25528,,,,,2.27,32288.0,33000.0
2025-08-09 09:08:07.494181388,2075267872,30.203476,-95.42877,4.0,3.0,210.0,2126.0,3487.0,448461.42,447990.0
2025-08-09 11:06:03.017384300,2066558265,,,3.0,3.0,276.0,1412.0,2035.0,386117.73,390000.0
2025-08-09 13:03:58.540587211,2064160975,33.680996,-117.792496,3.0,3.0,1020.0,2204.0,,2695426.26,2250000.0
2025-08-09 15:01:54.063790123,70460886,41.953865,-87.65232,2.0,2.0,267.0,1400.0,,366169.35,375000.0
2025-08-09 16:59:49.586993035,2928742,38.469715,-90.37652,3.0,4.0,133.0,2991.0,0.56,421286.54,399000.0
2025-08-09 18:57:45.110195947,18810783,39.751373,-122.178764,3.0,2.0,260.0,1534.0,8100.0,407903.57,399900.0
2025-08-09 20:55:40.633398858,120855308,39.097206,-90.93016,3.0,3.0,147.0,2100.0,3.45,311351.94,310000.0
2025-08-09 22:53:36.156601770,26602138,33.04688,-96.75964,4.0,3.0,237.0,2571.0,9583.2,602965.55,609900.0
2025-08-10 00:51:31.679804682,2074539271,45.819603,-122.715904,3.0,2.0,341.0,1740.0,,599192.04,594950.0
2025-08-10 02:49:27.203007594,3671054,41.93369,-87.74388,2.0,1.0,324.0,1076.0,3598.056,361093.89,349000.0
2025-08-10 04:47:22.726210505,103905371,48.189594,-117.00899,3.0,2.0,339.0,1400.0,1.18,474306.37,475000.0
2025-08-10 06:45:18.249413417,325719326,39.04085,-94.23751,5.0,4.0,141.0,3100.0,10350.0,439677.1,440000.0
2025-08-10 08:43:13.772616329,2066758440,38.95555,-123.56365,,,,,258.0,1366700.56,789000.0
2025-08-10 10:41:09.295819241,2065533282,32.54801,-94.83408,,,,,2.12,170311.97,150000.0
2025-08-10 12:39:04.819022152,2075606757,40.764454,-89.73528,,,,,1.0,75816.0,45000.0
2025-08-10 14:37:00.342225064,2066414454,,,3.0,2.0,189.0,1372.0,7500.0,263533.6,259900.0
2025-08-10 16:34:55.865427976,2064155842,,,3.0,3.0,223.0,1698.0,,383625.06,379900.0
2025-08-10 18:32:51.388630887,2119065982,,,,,,,11.323,363392.0,370000.0
2025-08-10 20:30:46.911833799,86308280,44.306442,-120.841965,2.0,2.0,319.0,1252.0,9583.0,397430.31,399999.0
2025-08-10 22:28:42.435036711,308878779,32.90591,-97.356514,4.0,5.0,170.0,3510.0,5706.36,601605.21,599999.0
2025-08-11 00:26:37.958239623,158698344,41.89442,-87.70494,,,,,3750.0,126642.5,75000.0
2025-08-11 02:24:33.481442534,2067318224,,,,,,,1.0,58518.0,15000.0
2025-08-11 04:22:29.004645446,2064255951,,,4.0,2.0,160.0,1958.0,8573.8176,318836.2,314512.0
2025-08-11 06:20:24.527848358,2103894491,45.5113,-123.8856,,,,,5227.2,721884.58,45000.0
2025-08-11 08:18:20.051051270,20504204,34.049232,-118.44402,37.0,43.0,563.0,26990.0,0.319,10563360.0,15200000.0
2025-08-11 10:16:15.574254181,87608530,32.679703,-95.48848,3.0,2.0,180.0,2033.0,0.275,358584.54,367500.0
2025-08-11 12:14:11.097457093,126625508,35.530403,-94.236046,3.0,3.0,335.0,2980.0,31.03,971599.03,999000.0
2025-08-11 14:12:06.620660005,126686195,39.41928,-92.80573,3.0,1.0,53.0,1582.0,6969.0,109954.0,84500.0
2025-08-11 16:10:02.143862917,26556991,29.930027,-98.193275,3.0,3.0,251.0,2880.0,0.5,730825.66,725000.0
2025-08-11 18:07:57.667065828,13328555,39.737366,-104.96872,4.0,4.0,357.0,3490.0,3800.0,1235678.48,1249000.0
2025-08-11 20:05:53.190268740,2069924539,,,,,,,2.49,163122.94,219000.0
2025-08-11 22:03:48.713471652,252335183,32.39776,-106.73279,3.0,2.0,168.0,1692.0,5358.0,279777.1,285000.0
2025-08-12 00:01:44.236674564,4962427,38.824783,-90.05713,2.0,1.0,29.0,1188.0,10410.84,43490.0,34900.0
2025-08-12 01:59:39.759877475,247823847,42.41014,-90.15858,,0.0,,,0.36,42472.96,1000.0
2025-08-12 03:57:35.283080387,2068548540,47.478302,-121.7678,5.0,3.0,404.0,2976.0,7017.516,1179143.71,1203995.0
2025-08-12 05:55:30.806283299,75668465,38.874687,-94.646,4.0,4.0,154.0,3407.0,8112.0,523757.64,525000.0
2025-08-12 07:53:26.329486211,2067279650,37.662388,-97.755455,,,,,25.86,205807.66,193950.0
